seed,width,depth,epoch,train_loss,train_accuracy,train_balanced_accuracy,train_macro_f1,train_mean_hidden_firing_rate,train_output_firing_rate,train_silent_output_fraction,val_loss,val_accuracy,val_balanced_accuracy,val_macro_f1,val_mean_hidden_firing_rate,val_output_firing_rate,val_silent_output_fraction
11,128,2,1,2.4835772407649923,0.060240963855421686,0.09032766892436704,0.02198506494524917,0.00035322229805550436,0.00023168696021125384,0.9672977624784854,2.4901516437530518,0.05555555555555555,0.08333333333333333,0.008771929824561403,6.858484768677026e-05,0.0,1.0
11,128,2,2,2.4783148461898303,0.06368330464716007,0.09366634413804224,0.02815590028275117,0.0003537456872728491,0.00030286789377013306,0.9672977624784854,2.4899559020996094,0.05555555555555555,0.08333333333333333,0.008771929824561403,6.927069616363796e-05,0.0,1.0
11,128,2,3,2.475841989205339,0.06884681583476764,0.09907529475532621,0.03875380201116609,0.00036009178153315356,0.00038102735022694156,0.963855421686747,2.4897847175598145,0.05555555555555555,0.08333333333333333,0.008771929824561403,7.098531735580721e-05,0.0,1.0
11,128,2,4,2.4723084719784287,0.07228915662650602,0.1023397771864753,0.04457139424914896,0.00036853143266283683,0.0004536039883654066,0.9621342512908778,2.489626884460449,0.05555555555555555,0.08333333333333333,0.008771929824561403,7.647210517074884e-05,0.0,1.0
11,128,2,5,2.4681585495730483,0.0774526678141136,0.10668092613111886,0.05648179153991939,0.0003860649714438843,0.0006071314921198519,0.9518072289156626,2.4894633293151855,0.05555555555555555,0.08333333333333333,0.008771929824561403,8.058719603195505e-05,0.0,1.0
11,128,2,6,2.4639199842889625,0.0774526678141136,0.10773266856600189,0.05302976716343275,0.00040045817492086357,0.0007159964493275496,0.9518072289156626,2.489305257797241,0.05555555555555555,0.08333333333333333,0.008771929824561403,8.127304450882275e-05,0.0,1.0
11,128,2,7,2.458624375256327,0.10499139414802065,0.10583277338780482,0.05434041711219273,0.0004198889996147855,0.0008597540210248937,0.9466437177280551,2.4891600608825684,0.05555555555555555,0.08333333333333333,0.008771929824561403,8.538813537002896e-05,0.0,1.0
11,128,2,8,2.4542974453169384,0.10154905335628227,0.10249409817412962,0.050807623240298805,0.00044180592309109486,0.0010160729339385108,0.9397590361445783,2.489020586013794,0.05555555555555555,0.08333333333333333,0.008771929824561403,8.813152927749978e-05,0.0,1.0
11,128,2,9,2.448751390493265,0.10327022375215146,0.10396311526814672,0.05649483894456365,0.000463591999263068,0.0011961188247050876,0.9363166953528399,2.488884687423706,0.05555555555555555,0.08333333333333333,0.008838383838383838,9.807633219208147e-05,7.315717086588827e-06,0.9920634920634921
11,128,2,10,2.445328271327454,0.10327022375215146,0.10379933120106076,0.059008466031967,0.0004930980663908754,0.0013971002841654523,0.927710843373494,2.488311767578125,0.05555555555555555,0.08333333333333333,0.008905852417302799,0.00010527774119919234,2.926286834635531e-05,0.9761904761904762
11,128,2,11,2.4408396726631256,0.10327022375215146,0.10363554713397481,0.060319536509719385,0.0005201834583884637,0.0015924989253074738,0.9225473321858864,2.487492799758911,0.05555555555555555,0.08333333333333333,0.008905852417302799,0.00010802113510666315,3.6578585432944135e-05,0.9761904761904762
11,128,2,12,2.434646031532353,0.11187607573149742,0.11206506791019367,0.07356190430739337,0.000556362738037416,0.0018367472267350005,0.9156626506024096,2.4872488975524902,0.05555555555555555,0.08333333333333333,0.008905852417302799,0.00011659424106750944,8.04728879524771e-05,0.9761904761904762
