architecture,condition,seed,epoch,split,shift,valid_firing_rate_hz,tail_firing_rate_hz,tail_valid_ratio,tail_stage1_firing_rate_hz,tail_stage2_firing_rate_hz,tail_stage3_firing_rate_hz
mid_long,relative_tail,23,1,train,6,14.3830754470043,20.332276474318327,1.4136251005033227,21.034744945244086,20.353237124321463,19.548561593312023
mid_long,relative_tail,23,1,train,7,15.9658650537107,24.99439649036533,1.56548964971718,24.9821641353483,25.095143525436125,24.898505586973744
mid_long,relative_tail,23,1,val,6,12.322644025567387,18.325814536340854,1.487165781817434,19.07645793360079,18.28757485900343,17.554043839758126
mid_long,relative_tail,23,1,val,7,14.348771586590917,23.895930301945338,1.6653641852014944,24.114890400604686,23.925111925111924,23.62711010330058
mid_long,relative_tail,23,2,train,6,14.556621342157376,20.380451990561603,1.4000812078238136,21.04483239078764,20.395604395604394,19.644291451520367
mid_long,relative_tail,23,2,train,7,16.457816623559335,25.337698808121853,1.53955408470471,25.48774690599131,25.37517101372523,25.134551812692948
mid_long,relative_tail,23,2,val,6,12.445180196562868,18.727453554521222,1.5047956926885964,19.390894819466247,18.74527588813303,17.98941798941799
mid_long,relative_tail,23,2,val,7,14.604278231352238,24.184270199307793,1.655971614358139,24.336298622012908,24.248851677423104,23.949609473419
mid_long,relative_tail,23,3,train,6,14.607664252496516,20.44698665769415,1.399743744397717,21.139250881075323,20.45653256668747,19.68669234762178
mid_long,relative_tail,23,3,train,7,17.00055588919541,26.208861223627054,1.5416473081497246,26.46380813678576,26.207183522157706,25.934486244296917
mid_long,relative_tail,23,3,val,6,12.490930601017512,18.71854238771532,1.4985706818505986,19.364846793418224,18.74899703471132,17.98538674729151
mid_long,relative_tail,23,3,val,7,14.989277248955943,24.576361538767554,1.6395961680193343,24.820047677190534,24.60608174893889,24.280171327790374
mid_long,relative_tail,23,4,train,6,14.456832452444358,20.652802401873874,1.428584198496532,21.305491983633118,20.676438879536985,19.920115837499658
mid_long,relative_tail,23,4,train,7,17.09279042817824,26.57231719574323,1.5545921134057528,26.820903709027633,26.57799802033881,26.296860913039914
mid_long,relative_tail,23,4,val,6,12.367591791347389,18.86557664001273,1.5254042143605888,19.586255014826442,18.892261177975463,18.055933484504912
mid_long,relative_tail,23,4,val,7,15.037435569434516,24.718303695747306,1.6437845124331156,24.92423978138264,24.745624745624745,24.465608465608465
mid_long,relative_tail,23,5,train,6,14.390476669003474,20.717404526807552,1.43966075643846,21.25787924066754,20.799505715168365,20.04294729940169
mid_long,relative_tail,23,5,train,7,17.133420584808196,26.948748808337537,1.572876161823306,27.112632634147264,26.99239028326808,26.723929732535584
mid_long,relative_tail,23,5,val,6,12.400232430782866,19.22902494331066,1.5506987510633838,19.960230245944533,19.327635327635328,18.33005794910557
mid_long,relative_tail,23,5,val,7,15.132682025492139,25.11676015435414,1.6597692406437319,25.26100354671783,25.14936914936915,24.92517006802721
mid_long,relative_tail,23,6,train,6,13.9377260542953,20.073315819669656,1.4402145472993784,20.6756318838935,20.149470724341636,19.338305603365843
mid_long,relative_tail,23,6,train,7,17.19666275071839,27.17885936873164,1.5804728953933953,27.371274737884033,27.211893098295853,26.934622845121986
mid_long,relative_tail,23,6,val,6,11.872096182867844,18.428292954608743,1.552235820090633,19.184371184371184,18.549915692772835,17.477450239355
mid_long,relative_tail,23,6,val,7,15.025931081764634,25.12885388073358,1.6723658416901555,25.314960172103028,25.154950869236583,24.89896699420509
mid_long,relative_tail,23,7,train,6,13.69374094287421,19.967992269831203,1.458183877811849,20.57758191321014,20.040929810292976,19.228587820670437
mid_long,relative_tail,23,7,train,7,17.351629026508018,27.544938076689142,1.5874554507019971,27.759439642400057,27.566164185785528,27.28956642898123
mid_long,relative_tail,23,7,val,6,11.45686444185259,18.018379281537175,1.5727147137846016,18.815977673120532,18.084772370486657,17.08238851095994
mid_long,relative_tail,23,7,val,7,15.001049282850705,25.167044595616023,1.6776856152580706,25.447060875632303,25.19402290830862,24.834467120181404
mid_long,relative_tail,23,8,train,6,13.721406200278023,20.003606261781822,1.4578393766505149,20.701052246663263,20.022772408314577,19.227276452749773
mid_long,relative_tail,23,8,train,7,17.55350373689932,27.837442142361066,1.5858624329138247,28.135903110085554,27.84941965664857,27.501133786848072
mid_long,relative_tail,23,8,val,6,11.374727750814134,17.86752595775152,1.570809108505711,18.67457410314553,17.880109308680737,16.979591836734695
mid_long,relative_tail,23,8,val,7,15.059641906099635,25.300075585789873,1.6799918446628226,25.659166230594803,25.301936159079016,24.90904509952129
mid_long,relative_tail,23,9,train,6,13.852535436939275,20.3999154512788,1.472648494143551,21.1065675575142,20.420217762730672,19.612381498784252
