cv_mode,method,rotation,seed,split,user,n,accuracy,balanced_accuracy,macro_f1
within_user,raw250_linear,3,53,train,user_0,14,1.0,1.0,1.0
within_user,raw250_linear,3,53,train,user_1,36,1.0,1.0,1.0
within_user,raw250_linear,3,53,train,user_10,19,1.0,1.0,1.0
within_user,raw250_linear,3,53,train,user_11,27,1.0,1.0,1.0
within_user,raw250_linear,3,53,train,user_12,25,1.0,1.0,1.0
within_user,raw250_linear,3,53,train,user_13,18,1.0,1.0,1.0
within_user,raw250_linear,3,53,train,user_14,25,1.0,1.0,1.0
within_user,raw250_linear,3,53,train,user_15,25,1.0,1.0,1.0
within_user,raw250_linear,3,53,train,user_16,25,1.0,1.0,1.0
within_user,raw250_linear,3,53,train,user_18,18,1.0,1.0,1.0
within_user,raw250_linear,3,53,train,user_19,26,1.0,1.0,1.0
within_user,raw250_linear,3,53,train,user_2,26,1.0,1.0,1.0
within_user,raw250_linear,3,53,train,user_20,25,1.0,1.0,1.0
within_user,raw250_linear,3,53,train,user_3,38,1.0,1.0,1.0
within_user,raw250_linear,3,53,train,user_4,27,1.0,1.0,1.0
within_user,raw250_linear,3,53,train,user_5,25,1.0,1.0,1.0
within_user,raw250_linear,3,53,train,user_6,30,0.9666666666666667,0.9722222222222222,0.9666666666666667
within_user,raw250_linear,3,53,train,user_7,33,1.0,1.0,1.0
within_user,raw250_linear,3,53,train,user_8,26,1.0,1.0,1.0
within_user,raw250_linear,3,53,train,user_9,24,1.0,1.0,1.0
within_user,raw250_linear,3,53,val,user_0,4,0.75,0.75,0.6
within_user,raw250_linear,3,53,val,user_1,12,0.6666666666666666,0.6818181818181818,0.5909090909090909
within_user,raw250_linear,3,53,val,user_10,7,1.0,1.0,1.0
within_user,raw250_linear,3,53,val,user_11,8,0.75,0.75,0.6296296296296295
within_user,raw250_linear,3,53,val,user_12,8,0.625,0.625,0.48148148148148145
within_user,raw250_linear,3,53,val,user_13,7,0.5714285714285714,0.5714285714285714,0.4074074074074074
within_user,raw250_linear,3,53,val,user_14,8,0.75,0.75,0.6296296296296295
within_user,raw250_linear,3,53,val,user_15,8,0.625,0.625,0.5416666666666666
within_user,raw250_linear,3,53,val,user_16,9,0.3333333333333333,0.3333333333333333,0.26666666666666666
within_user,raw250_linear,3,53,val,user_18,6,0.16666666666666666,0.16666666666666666,0.1111111111111111
within_user,raw250_linear,3,53,val,user_19,8,0.625,0.625,0.5208333333333333
within_user,raw250_linear,3,53,val,user_2,9,0.7777777777777778,0.7777777777777778,0.6666666666666666
within_user,raw250_linear,3,53,val,user_20,9,0.7777777777777778,0.7777777777777778,0.6666666666666666
within_user,raw250_linear,3,53,val,user_3,13,0.8461538461538461,0.8333333333333334,0.7777777777777777
within_user,raw250_linear,3,53,val,user_4,8,0.875,0.875,0.7777777777777778
within_user,raw250_linear,3,53,val,user_5,8,0.75,0.75,0.6296296296296295
within_user,raw250_linear,3,53,val,user_6,10,0.5,0.5,0.4666666666666666
within_user,raw250_linear,3,53,val,user_7,11,0.45454545454545453,0.45454545454545453,0.3333333333333333
within_user,raw250_linear,3,53,val,user_8,9,0.7777777777777778,0.7777777777777778,0.7
within_user,raw250_linear,3,53,val,user_9,8,0.0,0.0,0.0
within_user,raw250_linear,3,53,test,user_0,4,0.5,0.5,0.3333333333333333
within_user,raw250_linear,3,53,test,user_1,12,0.9166666666666666,0.9090909090909091,0.8787878787878788
within_user,raw250_linear,3,53,test,user_10,7,1.0,1.0,1.0
within_user,raw250_linear,3,53,test,user_11,9,0.5555555555555556,0.5555555555555556,0.4333333333333333
within_user,raw250_linear,3,53,test,user_12,9,0.4444444444444444,0.4444444444444444,0.33333333333333326
within_user,raw250_linear,3,53,test,user_13,7,0.7142857142857143,0.7142857142857143,0.5555555555555556
within_user,raw250_linear,3,53,test,user_14,8,1.0,1.0,1.0
within_user,raw250_linear,3,53,test,user_15,9,0.6666666666666666,0.6666666666666666,0.55
within_user,raw250_linear,3,53,test,user_16,8,0.75,0.75,0.6296296296296297
within_user,raw250_linear,3,53,test,user_18,6,0.3333333333333333,0.3333333333333333,0.23809523809523808
within_user,raw250_linear,3,53,test,user_19,8,0.625,0.625,0.48148148148148145
within_user,raw250_linear,3,53,test,user_2,9,0.8888888888888888,0.8888888888888888,0.8518518518518519
within_user,raw250_linear,3,53,test,user_20,8,0.5,0.5,0.37037037037037035
within_user,raw250_linear,3,53,test,user_3,12,0.6666666666666666,0.6818181818181818,0.5694444444444444
within_user,raw250_linear,3,53,test,user_4,9,0.7777777777777778,0.7777777777777778,0.6666666666666666
within_user,raw250_linear,3,53,test,user_5,9,0.5555555555555556,0.5555555555555556,0.39999999999999997
within_user,raw250_linear,3,53,test,user_6,10,0.7,0.7,0.5757575757575757
within_user,raw250_linear,3,53,test,user_7,11,0.6363636363636364,0.6363636363636364,0.5
within_user,raw250_linear,3,53,test,user_8,8,0.75,0.75,0.6296296296296295
within_user,raw250_linear,3,53,test,user_9,8,0.75,0.75,0.6296296296296295
